title,label
leonardo dicaprio nina agdal,0
matt damon legit cant stand ben afflecks new girlfriend,0
confirmed meghan harry yes twins,0
deficit track top 1 trillion year took office,1
versace puns,0
gwen stefani jealous gavin rossdale elin nordegren claim,0
czars romanovs,1
kate hudson denies ever dating brad pitt,0
taylor swift cuts selena gomez justin bieber reunion,0
never say never kim kardashian considering career politics,0
miley cyrus lady gaga targeted la street artist ahead grammys,0
saudi arabia thirdlargest military budget entire world,1
kim kardashian new baby girl name chicago,0
state school funding per pupil 16 percent compared 2009 adjusting inflation,1
selena gomez flaunting weeknd romance hurt bella hadid,0
kevin hart confesses cheating pregnant wife,0
salt press conference,0
says mitt romney suggested employers able make decision whether woman gets contraception insurance coverage,1
ben affleck reportedly begging jennifer garner second shot love go back,0
still tens thousands missing service members previous current conflicts nation working find repatriate,1
miami divided david beckham tries win sceptical city football team bid,0
katy perry slams lionel richie jimmy kimmel live,0
joni ernst promises ad,1
tabloid kristen stewart pregnant robert pattinsons baby,0
katie holmes jamie foxx spending millions hide alleged romance mummy actor,0
kylie jenner travis scott fighting decision stay hiding pregnant,0
page 412 us weekly,0
meghan markle lonely frustrated adjusts royal life,0
katy perry decorating beverly hills mansion used craigslist furniture,0
celebrities react nelsan ellis dead 39,0
says mitt romney millions cayman islands tax,1
kylie jenner partynextdoor spotted making drakes party,0
last year borrowed 14 trillion 41 cents every dollar spent half debt held foreign investors,1
blake shelton subtly claps back exwife miranda lambert help buddy luke bryan,0
blake shelton embarrasses gwen stefani onstage talks first started mess around together,0
blake sheltons friends shocked snagged gwen stefani like hell,0
miley cyrus says respects artists speak truth negative rap comments,0
janet jackson called police ex wissam al mana check welfare baby son,0
john mccains top foreign policy adviser lobbied republic georgia mccain mirrored position advocated government,1
selena gomez justin bieber huge fight dinner date,0
vince vaughn mel gibson hollywood cops prove lives matter,0
says military accounts 10 percent floridas economy,1
big soda lot moneythey make lot profit product market neighborhoods suffer things trying cure,1
says us rep steve southerland voted keep shutdown going,1
kylie jenner cusp becoming worlds youngest selfmade billionaire forbes estimating net worth 3 times large kim kardashians,0
kristen stewart reflects hate twilight fans,0
house representatives never sued sitting president us history,1
golden globes 2017 full list winners,0
jennifer lopez disses drake watch call booty call vegas,0
chris pratt cover story dadbod sidekick rockhard hero,0
borrowing 40 cents every dollar spend,1
cool j cant remember lines filming ncis los angeles,0
liam payne cheryl cole reportedly fighting baby names,0
jennifer lopez hilarious drake namechecking new song cute way,0
khloe kardashian tristan thompson reportedly planning 2 million wedding shes going,0
cara delevingne cuddles paris jackson bed,0
fergie cries talking josh duhamel divorce,0
austin largest city us texas geographic representation city council,1
says sen rand paul rky stated supporting right health care means believe slavery,1
associated press called charlie crists attacks top context true,1
lamar odom wants ruin khloe kardashian tristan thompsons wedding,0
president barack obama never visited israel,1
repeatedly said many predatory loans made mortgage system target africanamerican latino communities,1
businesses created jobs every single month since obamacare became law,1
says new hampshire thirdhighest property tax country,1
kris jenner says plans retire,0
says scott walker wants make abortion illegal even cases rape incest protect life mother,1
making official sources say jamie foxx katie holmes getting married,0
jennifer aniston confronts neri stay away brad,0
israel welcome rouhanis election victory,1
brad pitt spending time kids filming new movie leonardo dicaprio,0
cost royal wedding meghan markle prince harry,0
chris pratt says divorce sucks first interview anna faris split,0
voice war inside blake shelton kelly clarksons explosive backstage feud,0
iq media clip player,1
ryan gosling emma stones flirting leaves eva mendes fed report,0
us report meghan markles rising popularity causes tension kate middleton,0
nina dobrev orlando bloom casually dating report,0
interlocking g tights,0
pad library new releases updates categories,0
opinion harvey weinstein monster,0
miranda lambert anderson east wedding,0
khloe kardashian true baby class week cousins,0
khloe kardashians exhusband lamar odom supposedly dating tiffany haddish,0
keith urban wife nicole kidman spend christmas australia,0
george clooney magic touch twins sweetly calms crying,0
democrats said even one hearing stimulus bill would one many single day approve five complex propositions affect lives millions,1
department homeland security appropriations act 2007 2006 109th congress hr 5441,1
house gop introduces keep terrorists america act,1
fact hub,1
brad pitt jennifer lawrence dating,0
mel b making statement divorce mtv vmas dress,0
web ad tale two mitts,1
texans new jobs today entire population fort worth,1
angelina jolie single dating real estate agent,0
kim kardashian blames paris robbery doesnt want kanye west replace 45m ring,0
chris soules alcohol system crash negative drugs,0
baby gifts galore inside caitlyns desperate attempt woo back kim see grandkids,0
report generous george clooney fbi investigation money laundering,0
camilla parkerbowles angelina jolie plot kate middleton meghan markle,0
katie holmes joshua jackson looked lovey dovey dawsons creek reunion,0
celine dion chers feud erupts backstage billboard music awards,0
capitol built slaves,1
trump labels news media enemy american people,0
celebrities love fashion nova,0
robert pattinson confirms hes kind engaged singer fka twigs,0
ariel winters fake baby voice make instantly uncomfortable,0
justin bieber hailey baldwin wear diamond watches engagement,0
aquaman movie reveals first look nicole kidman atlanna,0
kim kardashian bans kids art class special treatment north penelope,0
meghan markles royal wedding look,0
unlike gridlock washington 80 percent bills passed general assembly bipartisan support,1
blake shelton jokes gwen stefani gave birth twins yesterday video,0
kendall jenner scary diet laxative tea veggies report,0
jennifer lawrence liam hemsworth bonded miley cyrus split,0
kim kardashian kanye west dont secret pact fake marriage debunked,0
marykate ashley olsen greatest hits,0
jennifer lopez jokes theres pressure alex rodriguez propose,0
kylie jenner jealous ariana grande wants travis propose immediately,0
selena gomez excited gif,0
chelsea handler ditches jennifer aniston friendship brad pitt relationship report,0
warren buffett says superrich pay lower tax rates others,1
says barack obama played nearly 100 rounds golf president,1
justin timberlake jessica biel getting 300 million divorce despite tabloid cover story,0
bruce willis heart attack worries public collapse,0
pamela anderson julian assange details emerge unlikely relationship,0
vanessa kirby addresses embarrassing rumours dating tom cruise,0
says military expenditures united states greater combined spending next 14 largest nations,1
